Graph,COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),Cumulative COVID-19 cases (n),Cumulative COVID-19 cases (n),Cumulative COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),"COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)","COVID-19 cases (per 100,000 population)",Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Non ICU (n),Hospitalized cases (n),Hospitalized cases (n),COVID-19 attributed deaths (n),ICU capacity used (%),ICU capacity used (%),ICU capacity used (%),ICU bed capacity (n),ICU bed capacity (n),Non-ICU capacity used (%),Non-ICU capacity used (%),Non-ICU capacity used (%),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),COVID-19 cases (n),Test volume for COVID-19 (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Variant of Concern COVID-19 Cases (n),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),Average SARS-CoV-2 Viral Copies (copies/mL),COVID-19 vaccine doses (n),COVID-19 vaccine doses (n),COVID-19 vaccine doses administered (n),COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,COVID-19 vaccine doses administered,Vaccine coverage (%),Vaccine coverage (%),Vaccine coverage (%)
Line,Died,Recovered,Active,Total,Unknown exposure,Travel,Known exposure,Probable,Confirmed,80+ years,60-79 years,5-11 years,30-59 years,20-29 years,12-19 years,0-4 years,80+ years,60-79 years,5-11 years,30-59 years,20-29 years,12-19 years,0-4 years,Second dose after 14 days,Third dose within 14 days,Third dose after 14 days,Unvaccinated,First dose within 14 days,First dose after 14 days,Second dose within 14 days,Second dose after 14 days,Third dose within 14 days,Unvaccinated,First dose within 14 days,First dose after 14 days,Second dose within 14 days,Third dose after 14 days,Non ICU,ICU,COVID-19 attributed deaths (n),Unoccupied ICU bed,non-COVID occupied ICU bed,COVID occupied ICU bed,Current total ICU beds,Baseline ICU beds,Unoccupied non-ICU bed,non-COVID occupied non-ICU bed,COVID occupied non-ICU bed,Unknown,South Zone,North Zone,Edmonton Zone,Central Zone,Calgary Zone,Test volume for COVID-19 (n),Omicron,Kappa,Gamma,Delta,Beta,Alpha,Calgary,Banff,Airdrie,Red Deer,Lacombe,Fort Saskatchewan,Edmonton,Grande Prairie,Fort McMurray,Taber,Medicine Hat,Lethbridge,Brooks,Strathmore,Okotoks,High River,Canmore,Cold Lake,doses received,doses administered,COVID-19 vaccine doses administered (n),dose 4,dose 3,dose 2,dose 1,% of population with 3 doses,% of population with 2 doses,% of population with 1 dose
2020-07-30,196.0,9196.0,1387.0,10779.0,1418.0,826.0,8531.0,1.0,123.0,5.0,13.0,6.0,37.0,21.0,11.0,5.0,3.71,1.86,1.57,2.14,3.57,2.71,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,556.0,1630.0,463.0,6491.0,8392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,200.0,9339.0,1339.0,10878.0,1441.0,834.0,8599.0,1.0,99.0,5.0,13.0,6.0,37.0,20.0,11.0,5.0,3.57,1.86,1.57,2.14,3.43,2.71,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.0,561.0,1666.0,471.0,6535.0,11514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,200.0,9445.0,1300.0,10945.0,1466.0,837.0,8638.0,6.0,61.0,4.0,11.0,6.0,38.0,18.0,10.0,4.0,2.57,1.57,1.43,2.14,3.29,2.43,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,569.0,1687.0,475.0,6560.0,9148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,200.0,9509.0,1309.0,11018.0,1494.0,844.0,8676.0,2.0,71.0,3.0,9.0,5.0,34.0,19.0,9.0,3.0,2.14,1.29,1.29,1.86,3.43,2.43,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1659.0,590.0,1710.0,477.0,6581.0,6934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,203.0,9675.0,1204.0,11082.0,1515.0,847.0,8716.0,2.0,62.0,3.0,8.0,6.0,37.0,17.0,10.0,3.0,2.0,1.14,1.57,2.0,3.0,2.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1664.0,601.0,1736.0,483.0,6597.0,7246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,204.0,9812.0,1160.0,11176.0,1533.0,854.0,8785.0,1.0,93.0,2.0,9.0,5.0,38.0,18.0,10.0,3.0,1.57,1.29,1.43,2.0,3.14,2.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1667.0,613.0,1784.0,484.0,6627.0,7203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,207.0,9907.0,1123.0,11237.0,1548.0,856.0,8829.0,4.0,57.0,2.0,10.0,4.0,39.0,20.0,11.0,3.0,1.57,1.29,1.29,2.0,3.57,2.57,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1670.0,614.0,1820.0,489.0,6643.0,7991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,209.0,10016.0,1140.0,11365.0,1582.0,864.0,8915.0,2.0,126.0,2.0,9.0,5.0,36.0,19.0,11.0,3.0,1.57,1.14,1.29,1.86,3.43,2.43,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1676.0,627.0,1856.0,530.0,6675.0,8561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,209.0,10189.0,1078.0,11476.0,1610.0,879.0,8983.0,1.0,110.0,3.0,8.0,5.0,38.0,20.0,12.0,3.0,1.86,1.14,1.43,1.86,3.57,2.71,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1680.0,639.0,1907.0,539.0,6710.0,8780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,214.0,10265.0,1094.0,11573.0,1633.0,886.0,9050.0,1.0,96.0,2.0,9.0,5.0,40.0,21.0,12.0,4.0,1.71,1.14,1.43,2.0,3.71,2.71,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1685.0,652.0,1948.0,541.0,6746.0,10167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,216.0,10324.0,1078.0,11618.0,1646.0,892.0,9076.0,1.0,45.0,3.0,8.0,6.0,41.0,21.0,11.0,4.0,1.71,1.0,1.57,2.14,3.57,2.57,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1686.0,656.0,1973.0,542.0,6760.0,7414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,218.0,10498.0,988.0,11704.0,1665.0,906.0,9129.0,1.0,86.0,2.0,7.0,5.0,38.0,22.0,9.0,4.0,1.43,0.86,1.29,2.0,3.86,2.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1694.0,669.0,2024.0,545.0,6771.0,7061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,220.0,10581.0,1019.0,11820.0,1696.0,912.0,9208.0,1.0,116.0,2.0,7.0,5.0,39.0,22.0,7.0,4.0,1.43,0.86,1.29,2.14,3.86,1.57,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1697.0,679.0,2113.0,545.0,6785.0,8079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,222.0,10663.0,1007.0,11892.0,1712.0,917.0,9259.0,1.0,72.0,2.0,6.0,5.0,40.0,21.0,7.0,3.0,1.29,0.86,1.29,2.14,3.71,1.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700.0,688.0,2142.0,545.0,6816.0,7751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,222.0,10750.0,1001.0,11973.0,1730.0,924.0,9315.0,1.0,80.0,2.0,7.0,5.0,43.0,22.0,8.0,3.0,1.29,1.0,1.29,2.29,4.0,1.86,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700.0,697.0,2194.0,546.0,6835.0,8210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,222.0,10833.0,1022.0,12077.0,1759.0,932.0,9382.0,1.0,104.0,1.0,7.0,5.0,43.0,23.0,8.0,3.0,0.86,1.0,1.29,2.29,4.0,1.71,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700.0,710.0,2258.0,552.0,6856.0,10890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15,225.0,10879.0,1056.0,12160.0,1779.0,935.0,9442.0,2.0,81.0,1.0,7.0,5.0,40.0,22.0,7.0,3.0,0.71,1.0,1.43,2.14,3.86,1.57,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1702.0,713.0,2312.0,553.0,6879.0,8658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,226.0,10944.0,1085.0,12255.0,1797.0,941.0,9513.0,1.0,94.0,1.0,9.0,4.0,41.0,23.0,8.0,4.0,0.86,1.29,1.29,2.14,4.0,1.71,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1705.0,718.0,2373.0,559.0,6899.0,8693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,227.0,10986.0,1127.0,12340.0,1816.0,945.0,9575.0,1.0,84.0,1.0,9.0,5.0,46.0,24.0,9.0,5.0,0.86,1.29,1.43,2.43,4.0,2.14,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1708.0,729.0,2428.0,562.0,6912.0,8034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,228.0,11124.0,1069.0,12421.0,1832.0,950.0,9635.0,1.0,81.0,2.0,8.0,5.0,44.0,22.0,10.0,5.0,1.14,1.14,1.57,2.29,3.71,2.29,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1708.0,737.0,2479.0,564.0,6932.0,9037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,229.0,11244.0,1049.0,12522.0,1854.0,955.0,9709.0,1.0,101.0,2.0,9.0,6.0,44.0,22.0,11.0,5.0,1.43,1.14,1.71,2.29,3.71,2.43,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1711.0,750.0,2528.0,566.0,6966.0,9294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,229.0,11321.0,1112.0,12662.0,1875.0,961.0,9822.0,1.0,139.0,2.0,9.0,5.0,43.0,22.0,10.0,5.0,1.29,1.14,1.71,2.29,3.57,2.14,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1711.0,765.0,2617.0,567.0,7001.0,9870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,231.0,11423.0,1096.0,12750.0,1889.0,967.0,9890.0,1.0,88.0,2.0,10.0,5.0,41.0,21.0,9.0,5.0,1.29,1.29,1.57,2.29,3.43,2.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1712.0,778.0,2642.0,569.0,7048.0,10177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-22,232.0,11495.0,1126.0,12853.0,1915.0,973.0,9961.0,1.0,102.0,2.0,10.0,5.0,44.0,23.0,10.0,6.0,1.43,1.29,1.57,2.43,3.86,2.14,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1712.0,795.0,2687.0,569.0,7089.0,10096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,236.0,11542.0,1145.0,12923.0,1929.0,977.0,10013.0,2.0,68.0,2.0,10.0,5.0,45.0,23.0,10.0,6.0,1.14,1.29,1.57,2.57,3.86,2.29,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1713.0,806.0,2717.0,569.0,7117.0,8498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,236.0,11646.0,1114.0,12996.0,1947.0,982.0,10063.0,2.0,71.0,2.0,12.0,6.0,47.0,23.0,9.0,5.0,1.14,1.57,1.57,2.57,3.86,2.14,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1715.0,821.0,2754.0,571.0,7134.0,8446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,236.0,11730.0,1155.0,13121.0,1979.0,989.0,10149.0,1.0,124.0,1.0,11.0,7.0,52.0,23.0,10.0,6.0,0.86,1.57,2.0,2.86,3.86,2.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717.0,833.0,2818.0,572.0,7180.0,9248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,237.0,11855.0,1133.0,13225.0,2009.0,1000.0,10212.0,1.0,104.0,3.0,14.0,8.0,56.0,24.0,11.0,6.0,1.86,2.0,2.0,3.14,4.14,2.57,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717.0,852.0,2865.0,574.0,7216.0,10103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,237.0,11979.0,1162.0,13378.0,2034.0,1005.0,10335.0,1.0,152.0,3.0,15.0,9.0,58.0,25.0,11.0,6.0,2.14,2.14,2.14,3.29,4.29,2.71,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1720.0,872.0,2898.0,575.0,7312.0,10997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,237.0,12066.0,1217.0,13520.0,2055.0,1010.0,10451.0,1.0,141.0,4.0,15.0,10.0,62.0,27.0,13.0,7.0,2.57,2.29,2.57,3.43,4.57,3.14,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1725.0,881.0,2944.0,575.0,7394.0,10222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-29,237.0,12141.0,1323.0,13701.0,2088.0,1037.0,10572.0,1.0,180.0,3.0,16.0,10.0,61.0,24.0,13.0,7.0,2.57,2.43,2.57,3.29,4.14,3.14,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1727.0,908.0,3018.0,583.0,7464.0,11224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,238.0,12216.0,1356.0,13810.0,2112.0,1042.0,10652.0,4.0,105.0,4.0,16.0,11.0,63.0,23.0,14.0,8.0,3.14,2.43,2.86,3.29,4.0,3.29,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1730.0,923.0,3072.0,588.0,7496.0,12265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
